timestamp,open,high,low,close,volume,volCcy,volCcyQuote,confirm
2025-10-29 14:15:00,1.0628,1.064,1.0533,1.0545,1250898,1250898,1322996.5632,1
2025-10-29 14:30:00,1.0545,1.0657,1.0507,1.06,1413863,1413863,1497602.306,1
2025-10-29 14:45:00,1.0601,1.0643,1.057,1.0618,785700,785700,833270.8861,1
2025-10-29 15:00:00,1.062,1.064,1.0508,1.0511,1573235,1573235,1663758.4459,1
2025-10-29 15:15:00,1.0512,1.0576,1.0427,1.0508,3423510,3423510,3595011.8535,1
2025-10-29 15:30:00,1.0507,1.0545,0.987,1.0208,13847242,13847242,14101908.1009,1
2025-10-29 15:45:00,1.0208,1.0218,1.0101,1.0166,2581875,2581875,2619874.2882,1
2025-10-29 16:00:00,1.0166,1.0269,1.0125,1.0235,2869839,2869839,2927116.7022,1
2025-10-29 16:15:00,1.0235,1.0305,1.021,1.0258,2179639,2179639,2237367.0364,1
2025-10-29 16:30:00,1.0258,1.0327,1.0176,1.0302,1578972,1578972,1619314.5268,1
2025-10-29 16:45:00,1.0301,1.0312,1.0226,1.0254,1225501,1225501,1258260.5482,1
2025-10-29 17:00:00,1.0253,1.0318,1.0247,1.0266,792505,792505,815140.2924,1
2025-10-29 17:15:00,1.0265,1.031,1.0248,1.0267,1109377,1109377,1141623.2596,1
2025-10-29 17:30:00,1.0266,1.0439,1.0239,1.0404,1883650,1883650,1953208.7715,1
2025-10-29 17:45:00,1.0404,1.0516,1.036,1.0516,1632506,1632506,1706894.1129,1
2025-10-29 18:00:00,1.0516,1.0606,1.0392,1.0396,5514840,5514840,5792396.8675,1
2025-10-29 18:15:00,1.0398,1.055,1.0396,1.0517,1274056,1274056,1338159.7224,1
2025-10-29 18:30:00,1.0517,1.0663,0.9958,1.0183,25572529,25572529,26152929.1604,1
2025-10-29 18:45:00,1.0182,1.051,1.0166,1.0409,7135309,7135309,7407057.1664,1
2025-10-29 19:00:00,1.0409,1.0555,1.0388,1.0512,3403381,3403381,3561958.4189,1
2025-10-29 19:15:00,1.0513,1.054,1.0411,1.0495,2324203,2324203,2435546.2373,1
2025-10-29 19:30:00,1.0495,1.0496,1.0258,1.03,3250076,3250076,3360490.7129,1
2025-10-29 19:45:00,1.03,1.0372,1.0294,1.0329,1384945,1384945,1431327.2661,1
2025-10-29 20:00:00,1.033,1.0435,1.0307,1.0398,3713080,3713080,3855338.8929,1
2025-10-29 20:15:00,1.0397,1.0585,1.0355,1.0569,2292414,2292414,2404904.0594,1
2025-10-29 20:30:00,1.0569,1.0626,1.0553,1.061,1724575,1724575,1827050.7728,1
2025-10-29 20:45:00,1.0609,1.068,1.0586,1.0634,744658,744658,792273.507,1
2025-10-29 21:00:00,1.0633,1.0666,1.0579,1.0582,1033845,1033845,1097577.6949,1
2025-10-29 21:15:00,1.0582,1.0622,1.0567,1.0585,289928,289928,307267.9417,1
2025-10-29 21:30:00,1.0586,1.0627,1.0454,1.0496,793137,793137,836302.923,1
2025-10-29 21:45:00,1.0497,1.0561,1.0497,1.0537,299639,299639,315741.7199,1
2025-10-29 22:00:00,1.0536,1.0557,1.0491,1.053,403971,403971,425229.6806,1
2025-10-29 22:15:00,1.053,1.0551,1.0494,1.0502,560635,560635,589806.8654,1
2025-10-29 22:30:00,1.0502,1.0513,1.046,1.0494,935458,935458,981305.6536,1
2025-10-29 22:45:00,1.0493,1.0518,1.0485,1.0494,695558,695558,730414.7925,1
2025-10-29 23:00:00,1.0493,1.0505,1.0327,1.0334,1487564,1487564,1549776.8108,1
2025-10-29 23:15:00,1.0334,1.0412,1.0272,1.0289,1948365,1948365,2014881.4011,1
2025-10-29 23:30:00,1.0288,1.0299,1.0136,1.0182,2360968,2360968,2412252.0096,1
2025-10-29 23:45:00,1.0182,1.0254,1.0169,1.0246,1215303,1215303,1241361.9924,1
2025-10-30 00:00:00,1.0246,1.026,1.0107,1.0187,1287435,1287435,1309653.8653,1
2025-10-30 00:15:00,1.0186,1.025,1.0164,1.0199,1230070,1230070,1255104.7803,1
2025-10-30 00:30:00,1.0198,1.022,1.0141,1.0203,1249240,1249240,1272345.2411,1
2025-10-30 00:45:00,1.0203,1.0273,1.0171,1.0268,1078692,1078692,1103408.0866,1
2025-10-30 01:00:00,1.0265,1.0265,1.0165,1.0199,1104697,1104697,1127952.8302,1
2025-10-30 01:15:00,1.0198,1.0227,1.015,1.0152,907447,907447,924994.2092,1
2025-10-30 01:30:00,1.0153,1.023,1.0137,1.0224,1068133,1068133,1089197.35,1
2025-10-30 01:45:00,1.0225,1.028,1.0186,1.0186,1005050,1005050,1028866.2404,1
2025-10-30 02:00:00,1.0186,1.0251,1.0166,1.0249,1074425,1074425,1096289.1134,1
2025-10-30 02:15:00,1.0249,1.0371,1.0249,1.0345,1860285,1860285,1918341.6088,1
2025-10-30 02:30:00,1.0346,1.0493,1.0345,1.0462,2207029,2207029,2302377.9221,1
2025-10-30 02:45:00,1.0459,1.0499,1.0449,1.0467,824731,824731,863791.7241,1
2025-10-30 03:00:00,1.0468,1.0477,1.0357,1.0424,1456651,1456651,1515262.4393,1
2025-10-30 03:15:00,1.0424,1.0434,1.0383,1.0405,715458,715458,744597.2196,1
2025-10-30 03:30:00,1.0405,1.0426,1.0358,1.036,687234,687234,714076.1939,1
2025-10-30 03:45:00,1.036,1.0366,1.0301,1.0343,822609,822609,849855.8018,1
2025-10-30 04:00:00,1.0343,1.0367,1.0119,1.0119,2753413,2753413,2815043.0351,1
2025-10-30 04:15:00,1.0118,1.0122,0.9591,0.9802,14450880,14450880,14225466.2156,1
2025-10-30 04:30:00,0.9803,0.9974,0.9711,0.987,8777476,8777476,8654712.8672,1
2025-10-30 04:45:00,0.9868,0.9983,0.9842,0.9855,3064624,3064624,3041160.4564,1
2025-10-30 05:00:00,0.9857,0.9922,0.9824,0.9918,2010242,2010242,1985188.3619,1
2025-10-30 05:15:00,0.9919,0.992,0.9817,0.9867,1545350,1545350,1525064.9925,1
2025-10-30 05:30:00,0.9867,1.0081,0.9851,1.0052,4136399,4136399,4129156.9908,1
2025-10-30 05:45:00,1.0052,1.0115,1.0025,1.0067,2068229,2068229,2084125.2691,1
2025-10-30 06:00:00,1.007,1.0115,0.9973,1.0002,1281749,1281749,1286804.9228,1
2025-10-30 06:15:00,1.0002,1.0019,0.9957,0.9992,1034546,1034546,1033269.8481,1
2025-10-30 06:30:00,0.9992,1.0121,0.9983,1.0108,1358071,1358071,1365133.1915,1
2025-10-30 06:45:00,1.0107,1.0127,1.0011,1.0038,1797467,1797467,1810106.2492,1
2025-10-30 07:00:00,1.0038,1.0158,1.0026,1.0115,1189901,1189901,1201946.7883,1
2025-10-30 07:15:00,1.0115,1.021,1.0102,1.0184,2084765,2084765,2120014.0116,1
2025-10-30 07:30:00,1.0185,1.0305,1.0168,1.0281,1942081,1942081,1990333.0609,1
2025-10-30 07:45:00,1.028,1.032,1.0245,1.0268,1230872,1230872,1265914.4517,1
2025-10-30 08:00:00,1.0267,1.0299,1.0182,1.0221,2119914,2119914,2171310.2789,1
2025-10-30 08:15:00,1.0221,1.0254,1.017,1.0182,1222947,1222947,1247311.3526,1
2025-10-30 08:30:00,1.0183,1.0249,1.0169,1.0242,657506,657506,671609.4466,1
2025-10-30 08:45:00,1.0242,1.0243,1.0146,1.0149,712969,712969,726996.4981,1
2025-10-30 09:00:00,1.0149,1.0222,1.0146,1.0179,1138162,1138162,1159337.7615,1
2025-10-30 09:15:00,1.018,1.0244,1.0111,1.0231,1356142,1356142,1379306.7528,1
